A0A1S4F020	A0A1S4F020
A0A1S4FPC9	A0A1S4FPC9
A0A1S7LCW6	A0A1S7LCW6
A0A224AU14	A0A224AU14
A0A248QE08	A0A248QE08
A0A261GRE4	A0A261GRE4
A0A286R227	A0A286R227
A0A286Y9D1	A0A286Y9D1
A0A2D0TC04	A0A2D0TC04
A0A2D0TC04	Q9R1E6
A0A2D0TC04	Q64610
A0A2K3D5Z7	A0A2K3D5Z7
A0A2L0ART2	A0A2L0ART2
A0A2N6JFX7	A0A2N6JFX7
A0A2N6JFX7	Q1M7F4
A0A2P1GIW3	A0A2P1GIW3
A0A2P1GIW3	A0A2P1GIW2
A0A2P2GK84	A0A2P2GK84
A0A2S3R7M0	A0A2S3R7M0
A0A2S3R7M0	Q9KS12
A0A2S4N3N0	A0A2S4N3N0
A0A2S4N3N0	P0A910
A0A2S4N3N0	P24017
A0A2T4VDM4	A0A2T4VDM4
A0A2T5Y4G4	A0A2T5Y4G4
A0A2U9GGW3	A0A2U9GGW3
A0A2Z5XAU0	A0A2Z5XAU0
A0A348FUE1	A0A348FUE1
A0A383ZFX3	A0A383ZFX3
A0A383ZFX3	A0A0P6JG37
A0A384JQC9	A0A384JQC9
A0A386KZ50	A0A386KZ50
A0A3L7I2I8	A0A3L7I2I8
A0A3S5YBC7	A0A3S5YBC7
A0A411MR89	A0A411MR89
A0A482A9N4	A0A482A9N4
A0A482A9N4	G0R6T8
A0A482D308	A0A482D308
A0A499UB99	A0A499UB99
A0A4P1LYB6	A0A4P1LYB6
A0A4P8DY91	A0A4P8DY91
A0A4P8DY91	A0A166U5H3
A0A4P8DY91	O04385
A0A4P8DY91	I3V6A7
A0A4P8DY91	P93324
A0A4S8L4Q5	A0A4S8L4Q5
A0A4S8L4Q5	A0A2R2JFI5
A0A509AJA5	A0A509AJA5
A0A509AST0	A0A509AST0
A0A5B8X8Z0	A0A5B8X8Z0
A0A5B8X8Z0	A0A1B1FHP3
A0A5B8X8Z0	O49482
A0A5B8X8Z0	P75691
A0A5B8X8Z0	W8JWW7
A0A5K6CNB8	A0A5K6CNB8
A0A5P3XKQ1	A0A5P3XKQ1
A0A5S9I252	A0A5S9I252
A0A6B9HEI0	A0A6B9HEI0
A0A6I8PUB9	A0A6I8PUB9
A0A6I8PUB9	Q8BUD0
A0A6I8PUB9	E7FEL0
A0A6M7H989	A0A6M7H989
A0A6P3CW73	A0A6P3CW73
A0A6P3HVI0	A0A6P3HVI0
A0A7G6KN55	A0A7G6KN55
A0A8B7DWS6	A0A8B7DWS6
A0A8I3NQW8	A0A8I3NQW8
A0A8I3P7X4	A0A8I3P7X4
A0A8I3PI99	A0A8I3PI99
A0A8I3S9V6	A0A8I3S9V6
A0A8V1ABE9	A0A8V1ABE9
A0A9J9HGY6	A0A9J9HGY6
A0AAA9T569	A0AAA9T569
A0AAI7ZGC7	A0AAI7ZGC7
A0FKN5	A0FKN5
A0FKN5	Q9EPH0
A0FKN5	D7PC76
A0FKN5	Q9JKQ2
A0FKN5	Q9R155
A0FKN5	Q9WVC8
A0JNT9	A0JNT9
A0LNN5	A0LNN5
A0LU48	A0LU48
A0LU48	P9WNU9
A0MGZ7	A0MGZ7
A0MTA1	A0MTA1
A0MTA1	P28352
A0NLY7	A0NLY7
A0NXQ8	A0NXQ8
A0Q5Y3	A0Q5Y3
A0Q7Q2	A0Q7Q2
A0QQF4	A0QQF4
A0QR29	A0QR29
A0QT90	A0QT90
A0QT91	A0QT91
A0QUE0	A0QUE0
A0QUZ2	A0QUZ2
A0QWG5	A0QWG5
A0QWG6	A0QWG6
A0QWT2	A0QWT2
A0QYE8	A0QYE8
A0QZY0	A0QZY0
A0R4Y3	A0R4Y3
A0R4Y3	P9WPP1
A0R4Y3	P9WPP3
A0R564	A0R564
A0R5M7	A0R5M7
A0R5M8	A0R5M8
A0R607	A0R607
A0R607	P9WJF1
A0R618	A0R618
A0R618	O53580
A0R6D0	A0R6D0
A0R6E0	A0R6E0
A0R6E0	P9WQ19
A0S864	A0S864
A0S864	Q06ZW0
A0S864	A0S865
A1A399	A1A399
A1A6H3	A1A6H3
A1B198	A1B198
A1B2F3	A1B2F3
A1B2F4	A1B2F4
A1B8Z0	A1B8Z0
A1B8Z1	A1B8Z1
A1C3L3	A1C3L3
A1DN30	A1DN30
A1JUB7	A1JUB7
A1JUB7	P31489
A1L259	A1L259
A1YYW7	A1YYW7
A1Z9P3	A1Z9P3
A1ZAC4	A1ZAC4
A1ZAW0	A1ZAW0
A2A259	A2A259
A2A825	A2A825
A2ABV5	A2ABV5
A2AFS3	A2AFS3
A2AIP0	A2AIP0
A2AQ92	A2AQ92
A2AR95	A2AR95
A2ARP9	A2ARP9
A2ARV4	A2ARV4
A2ASS6	A2ASS6
A2CG49	A2CG49
A2CG49	P97924
A2PZA5	A2PZA5
A2QHE5	A2QHE5
A2QHE5	Q03034
A2QHE5	Q9I6N5
A2RJT9	A2RJT9
A2RJT9	Q57U83
A2RJT9	Q4D3W2
A2RT67	A2RT67
A2RTF1	A2RTF1
A2T2X4	A2T2X4
A2XDA1	A2XDA1
A3DD66	A3DD66
A3KNL5	A3KNL5
A3MTK6	A3MTK6
A3RL54	A3RL54
A3SI50	A3SI50
A4D0H5	A4D0H5
A4D0H5	A1E280
A4D0H5	P95480
A4D0H5	E9P162
A4ECA9	A4ECA9
A4GRC6	A4GRC6
A4IU28	A4IU28
A4Q998	A4Q998
A4Q9E8	A4Q9E8
A4WYU7	A4WYU7
A4X3Q0	A4X3Q0
A4XF23	A4XF23
A4XF23	Q1QT89
A4YDT1	A4YDT1
A4ZDL6	A4ZDL6
A5A616	A5A616
A5CAL1	A5CAL1
A5F5X0	A5F5X0
A5F5Y4	A5F5Y4
A5FBJ5	A5FBJ5
A5GZW8	A5GZW8
A5HAK0	A5HAK0
A5HNV6	A5HNV6
A5JTM5	A5JTM5
A5K302	A5K302
A5K464	A5K464
A5K736	A5K736
A5K9S0	A5K9S0
A5KE01	A5KE01
A5KE01	Q8IJA9
A5PK42	A5PK42
A5U6Z7	A5U6Z7
A5W059	A5W059
A5YVK8	A5YVK8
A5YVK8	P83654
A6QIG7	A6QIG7
A6QP16	A6QP16
A6T923	A6T923
A6TB83	A6TB83
A6TGC5	A6TGC5
A6TGC5	P17888
A6XNC6	A6XNC6
A6XNC6	P51094
A7HD43	A7HD43
A7IQH5	A7IQH5
A7IQH5	C0KTJ6
A7IQH5	Q56840
A7LXT7	A7LXT7
A7N805	A7N805
A7T1N0	A7T1N0
A7TZE6	A7TZE6
A7UX13	A7UX13
A8B2U2	A8B2U2
A8BKD1	A8BKD1
A8C927	A8C927
A8DYP0	A8DYP0
A8FNH9	A8FNH9
A8I4E9	A8I4E9
A8ID55	A8ID55
A8IKD2	A8IKD2
A8IKD2	P58329
A8IKD2	Q8RSQ2
A8JB22	A8JB22
A8MPR5	A8MPR5
A8MQA5	A8MQA5
A8NS89	A8NS89
A8PUY1	A8PUY1
A8R7E6	A8R7E6
A8R7E6	Q6UD73
A8R7E6	A0A0P0XII1
A9CH28	A9CH28
A9CH28	O50580
A9CH39	A9CH39
A9CJC9	A9CJC9
A9CK16	A9CK16
A9CK16	P68398
A9FDB7	A9FDB7
A9JTM7	A9JTM7
A9LNK9	A9LNK9
A9Q751	A9Q751
B0BLW3	B0BLW3
B0F481	B0F481
B0M0W2	B0M0W2
B1ASB6	B1ASB6
B1MK49	B1MK49
B1Q236	B1Q236
B1W019	B1W019
B1WBP0	B1WBP0
B2B3C0	B2B3C0
B2DFG5	B2DFG5
B2FHL8	B2FHL8
B2GUB3	B2GUB3
B2IZD3	B2IZD3
B2KPN7	B2KPN7
B2KPR3	B2KPR3
B2RH54	B2RH54
B2RHG1	B2RHG1
B2RXS4	B2RXS4
B2UP57	B2UP57
B2UQG6	B2UQG6
B3BM80	B3BM80
B3EWH0	B3EWH0
B3EWR6	B3EWR6
B3EY95	B3EY95
B3EY95	P32316
B3H5J1	B3H5J1
B3H5K9	B3H5K9
B3H7I1	B3H7I1
B3TLD6	B3TLD6
B3TMR8	B3TMR8
B3VBK9	B3VBK9
B3VI55	B3VI55
B4EZY7	B4EZY7
B4XC07	B4XC07
B4XMC6	B4XMC6
B4XT64	B4XT64
B5A7L9	B5A7L9
B5BLW5	B5BLW5
B5DE31	B5DE31
B5HDJ6	B5HDJ6
B5KM66	B5KM66
B5ZZ34	B5ZZ34
B5ZZ34	Q9A9Z2
B6A876	B6A876
B6A879	B6A879
B6BQB2	B6BQB2
B6YWB8	B6YWB8
B6ZK72	B6ZK72
B7G620	B7G620
B7IE18	B7IE18
B7UI21	B7UI21
B7UI21	A0A0H3NK84
B7UI21	P0DUJ7
B7UI21	P0DUJ8
B7UM99	B7UM99
B7UM99	Q7DB77
B7Z0E2	B7Z0E2
B8LIX8	B8LIX8
B8M9J8	B8M9J8
B8X8Z0	B8X8Z0
B8ZXI1	B8ZXI1
B9DFX7	B9DFX7
B9DFX7	Q9SZC9
B9EHT4	B9EHT4
B9K712	B9K712
B9KDD4	B9KDD4
B9KDD4	Q5HTX9
B9W4V6	B9W4V6
C0HJB3	C0HJB3
C0HJB3	Q29451
C0HJY4	C0HJY4
C0HK49	C0HK49
C0HLG4	C0HLG4
C0HLV2	C0HLV2
C0HM45	C0HM45
C0HM55	C0HM55
C0HMF8	C0HMF8
C0LGQ5	C0LGQ5
C0LGR3	C0LGR3
C0LGW6	C0LGW6
C0LGW6	Q6XAT2
C0MAL8	C0MAL8
C0MAL8	J8G6Z1
C0SPC1	C0SPC1
C0VHC9	C0VHC9
C1CZ84	C1CZ84
C1DMX5	C1DMX5
C1I202	C1I202
C1I202	P0A8G6
C1I202	Q9I509
C3SBW0	C3SBW0
C3UVB0	C3UVB0
C3VPR6	C3VPR6
C3W947	C3W947
C4LSS0	C4LSS0
C4M1P9	C4M1P9
C4M4P4	C4M4P4
C4M4T9	C4M4T9
C4M633	C4M633
C4N147	C4N147
C4N147	A0A0K0MJN3
C4N147	P02690
C4N147	P04117
C4N147	P11404
C4N147	P10790
C4N147	Q05816
C4QH88	C4QH88
C4YMW2	C4YMW2
C4YMW2	P43534
C5B164	C5B164
C5DRQ1	C5DRQ1
C5G6D7	C5G6D7
C5MR76	C5MR76
C6K2K4	C6K2K4
C6KFA3	C6KFA3
C6KI89	C6KI89
C6KRN1	C6KRN1
C6KSX0	C6KSX0
C6KT68	C6KT68
C6XZB6	C6XZB6
C6Y4D0	C6Y4D0
C7AJA4	C7AJA4
C7BKP9	C7BKP9
C7C422	C7C422
C7F6X3	C7F6X3
C7F6X3	H7FWB6
C7G3K3	C7G3K3
C7NBY4	C7NBY4
C8VJQ3	C8VJQ3
C8VTS4	C8VTS4
C8VTV4	C8VTV4
C9ZDC6	C9ZDC6
D0E0C2	D0E0C2
D0E8I5	D0E8I5
D0EM77	D0EM77
D0KN27	D0KN27
D0TZF0	D0TZF0
D0VWR8	D0VWR8
D0VWR8	P06006
D0VWR8	P09192
D0VWR8	P56761
D0VWR8	Q8CM25
D0VWU3	D0VWU3
D0VWV4	D0VWV4
D0ZVG2	D0ZVG2
D0ZVG2	P0CE12
D1A230	D1A230
D1A4G7	D1A4G7
D1A7C3	D1A7C3
D1A7C3	Q9F3C7
D1D8L6	D1D8L6
D2CVN6	D2CVN6
D2IYS2	D2IYS2
D2W6T1	D2W6T1
D2Z028	D2Z028
D2Z030	D2Z030
D3GDK4	D3GDK4
D3KZG3	D3KZG3
D3RVD4	D3RVD4
D3YVL2	D3YVL2
D3Z7H4	D3Z7H4
D3ZAR1	D3ZAR1
D3ZHH1	D3ZHH1
D4GTL2	D4GTL2
D4GWB3	D4GWB3
D4GZE7	D4GZE7
D4HRL0	D4HRL0
D4HRL0	Q9P8P3
D4HRL0	P62694
D4N500	D4N500
D4Z2G1	D4Z2G1
D5ARP7	D5ARP7
D5AUZ9	D5AUZ9
D5CBA0	D5CBA0
D5CBA0	A0A1S4NYE3
D5CBA0	Q0T963
D5CBA0	P0DSI1
D6R8X8	D6R8X8
D6VTK4	D6VTK4
D6WI29	D6WI29
D6WIX5	D6WIX5
D6WMX4	D6WMX4
D6WMX4	E0W1I1
D6XZ22	D6XZ22
D7A5Q8	D7A5Q8
D7A6E5	D7A6E5
D7Y2H2	D7Y2H2
D7Y2H5	D7Y2H5
D9I2F9	D9I2F9
D9IA43	D9IA43
D9J041	D9J041
D9J041	P00392
D9N164	D9N164
D9TT09	D9TT09
E0D202	E0D202
E0SRA9	E0SRA9
E0SRA9	P9WKJ7
E0SRA9	C8WR67
E0SRA9	D0WGK0
E0VIU9	E0VIU9
E0W4V5	E0W4V5
E0Y3X1	E0Y3X1
E1BF86	E1BF86
E1BKH1	E1BKH1
E1BKH1	Q9D9T8
E1BR24	E1BR24
E1BSW7	E1BSW7
E1CG36	E1CG36
E1WKT5	E1WKT5
E1XUJ2	E1XUJ2
E2AXC7	E2AXC7
E2AXC7	A0A8M3B525
E2AXC7	P46737
E2DWQ7	E2DWQ7
E2RQ08	E2RQ08
E2RU97	E2RU97
E2RU97	P29311
E2RU97	P48349
E2RU97	P63103
E2RU97	P63101
E2RU97	Q9CQV8
E2RU97	P68510
E2RU97	P61982
E3PRJ4	E3PRJ4
E3PRJ5	E3PRJ5
E3PY95	E3PY95
E3Q1H1	E3Q1H1
E3Q1H1	Q9LFU9
E3YBA4	E3YBA4
E4MYY0	E4MYY0
E4QP00	E4QP00
E4TN31	E4TN31
E6LHV7	E6LHV7
E6MVD9	E6MVD9
E6Y8B9	E6Y8B9
E6Y8B9	Q8I0V0
E6Y8B9	O61142
E6Z0R3	E6Z0R3
E7EZF3	E7EZF3
E7EZF3	Q8VDF2
E7F4N7	E7F4N7
E7FHH1	E7FHH1
E7FHU4	E7FHU4
E7FHX4	E7FHX4
E7FI44	E7FI44
E8MGH8	E8MGH8
E8PLM2	E8PLM2
E8WYN5	E8WYN5
E9DVV4	E9DVV4
E9DVV4	Q7S4I4
E9DVV4	A1CWT6
E9LVH9	E9LVH9
E9LVH9	F7IX06
E9LVH9	Q6A0I4
E9LVH9	A0A0K8P6T7
E9LVH9	G9BY57
E9P8D2	E9P8D2
E9PYI1	E9PYI1
E9Q238	E9Q238
E9Q3T6	E9Q3T6
E9Q401	E9Q401
E9Q401	B0LPN4
E9Q401	E9PZQ0
E9Q401	P11716
E9Q4F7	E9Q4F7
E9Q5M6	E9Q5M6
E9Q634	E9Q634
E9Q634	P42522
E9Q634	P19706
E9Q634	Q04439
E9Q634	P36006
E9Q7R9	E9Q7R9
E9Q8T7	E9Q8T7
E9Q9F6	E9Q9F6
E9Q9W7	E9Q9W7
E9QY26	E9QY26
E9QY26	P10613
E9QY26	P10614
E9QY26	P50859
E9QYP0	E9QYP0
E9RAH5	E9RAH5
F0NID4	F0NID4
F1M391	F1M391
F1M391	B8XX90
F1M391	Q3TBT3
F1M391	E1C7U0
F1MAD2	F1MAD2
F1MAD2	O55164
F1MAD2	Q8VBX6
F1NJ67	F1NJ67
F1NWE3	F1NWE3
F1PJP5	F1PJP5
F1PJP5	P39007
F1Q8K0	F1Q8K0
F1Q8K0	P32863
F1QCV2	F1QCV2
F1QGH7	F1QGH7
F1QR43	F1QR43
F1QXD3	F1QXD3
F1RAX4	F1RAX4
F1RE08	F1RE08
F2JXJ3	F2JXJ3
F2YGR7	F2YGR7
F4IEM5	F4IEM5
F4J117	F4J117
F4J3N2	F4J3N2
F4JL28	F4JL28
F4JP36	F4JP36
F4JW79	F4JW79
F4KCC2	F4KCC2
F4KF14	F4KF14
F4KIX0	F4KIX0
F6RG56	F6RG56
F6RG56	Q8K595
F6RG56	Q99J21
F7B113	F7B113
F7BJB9	F7BJB9
F7J0N2	F7J0N2
F8G0M4	F8G0M4
F8G0P1	F8G0P1
F8J4S0	F8J4S0
F8JK18	F8JK18
F8L9T9	F8L9T9
F8W3X3	F8W3X3
F8WQK8	F8WQK8
F8WQK8	B2RID1
F9USS9	F9USS9
F9UST4	F9UST4
F9VMT6	F9VMT6
F9VMT6	B1YAL1
F9VN79	F9VN79
F9VNG5	F9VNG5
F9XHX3	F9XHX3
G0L322	G0L322
G0RV93	G0RV93
G0RV93	A0A0A7EQR3
G0S0Y3	G0S0Y3
G0S196	G0S196
G0S196	P32660
G0S196	Q12675
G0S1P8	G0S1P8
G0S4X6	G0S4X6
G0SAK3	G0SAK3
G0SAK8	G0SAK8
G0SAK8	P0C581
G0SDW4	G0SDW4
G0SHW7	G0SHW7
G0WXL9	G0WXL9
G1SK22	G1SK22
G1SK22	P05759
G1SK22	P0CH07
G1SK22	P18101
G1SK22	P63053
G1SK22	Q5A109
G1T469	G1T469
G1TZ76	G1TZ76
G1TZ76	P35997
G1TZ76	Q6ZWU9
G1UBD1	G1UBD1
G1UBD1	Q04508
G2IQQ5	G2IQQ5
G2IQS7	G2IQS7
G2NFJ9	G2NFJ9
G2Q0E2	G2Q0E2
G2Q1C9	G2Q1C9
G2Q5N0	G2Q5N0
G2QAB5	G2QAB5
G2QFD0	G2QFD0
G2QJR6	G2QJR6
G2TRN4	G2TRN4
G3UYQ4	G3UYQ4
G3XA59	G3XA59
G3XAP7	G3XAP7
G3XAP7	Q4WP32
G3XAP7	Q7Z9M7
G3XCV0	G3XCV0
G3XCY4	G3XCY4
G3XDA8	G3XDA8
G3XP38	G3XP38
G3XP38	A2R2V4
G4FEF4	G4FEF4
G4N137	G4N137
G4SW86	G4SW86
G4T4R7	G4T4R7
G4VQX9	G4VQX9
G4Z2L3	G4Z2L3
G4ZHR2	G4ZHR2
G5EBR3	G5EBR3
G5ED35	G5ED35
G5ED39	G5ED39
G5EDN3	G5EDN3
G5EDW2	G5EDW2
G5EEG7	G5EEG7
G5EEM5	G5EEM5
G5EF15	G5EF15
G5EF53	G5EF53
G5EG59	G5EG59
G5EG88	G5EG88
G5EGS3	G5EGS3
G7IFI7	G7IFI7
G7IYC1	G7IYC1
G7IYC1	A0A059TC02
G7IYC1	G7JEE5
G7JFU5	G7JFU5
G7JFU5	P46637
G7LCC3	G7LCC3
G7LCC3	Q9C5U0
G8JZS4	G8JZS4
G8JZS6	G8JZS6
G8JZT0	G8JZT0
G9FRD7	G9FRD7
G9MAN7	G9MAN7
G9MAN7	Q38710
H0VCJ6	H0VCJ6
H0VCJ6	G1T7U7
H0VCJ6	Q9D7V9
H1AE14	H1AE14
H2E7Q8	H2E7Q8
H2J4R4	H2J4R4
H2KYQ5	H2KYQ5
H2MCM1	H2MCM1
H2QII6	H2QII6
H2QL32	H2QL32
H3BCW1	H3BCW1
H3BCW1	Q8CG72
H6LBB1	H6LBB1
H8WR05	H8WR05
H9J9M0	H9J9M0
H9JW43	H9JW43
H9N289	H9N289
H9T8G6	H9T8G6
H9XP47	H9XP47
I0AIT9	I0AIT9
I0IUP3	I0IUP3
I0IUP4	I0IUP4
I1SB12	I1SB12
I1SB12	Q6PW77
I1SB12	G2QG48
I1WVY3	I1WVY3
I2DBY1	I2DBY1
I3VE74	I3VE74
I3VE77	I3VE77
I5AX50	I5AX50
I6L8L7	I6L8L7
I6WU39	I6WU39
I6WXK4	I6WXK4
I6X235	I6X235
I6X8D2	I6X8D2
I6XD65	I6XD65
I6XFS7	I6XFS7
I6XHI4	I6XHI4
I6XU97	I6XU97
I6Y0R5	I6Y0R5
I6Y1Q2	I6Y1Q2
I6Y3Q0	I6Y3Q0
I6Y4D2	I6Y4D2
I6Y4U9	I6Y4U9
I6Y778	I6Y778
I6YBQ3	I6YBQ3
I6YCA3	I6YCA3
I6YFP0	I6YFP0
J3QMY9	J3QMY9
J7RUA5	J7RUA5
J8H9C1	J8H9C1
J9SQF3	J9SQF3
J9VI03	J9VI03
J9VS02	J9VS02
J9VYP5	J9VYP5
K4L7X3	K4L7X3
K4REZ6	K4REZ6
K4ZRC1	K4ZRC1
K4ZRC1	Q183R7
K5B7F3	K5B7F3
K5B8L6	K5B8L6
K5BDL0	K5BDL0
K7N5M8	K7N5M8
K7QRJ5	K7QRJ5
K7QVW7	K7QVW7
K7WQ45	K7WQ45
K7ZP88	K7ZP88
K8DWB5	K8DWB5
K9UJK2	K9UJK2
L0DSL2	L0DSL2
L0E155	L0E155
L0E4H0	L0E4H0
L0N7N1	L0N7N1
L0T911	L0T911
L5KLU7	L5KLU7
M1MR49	M1MR49
M1V4Y8	M1V4Y8
M1VMF7	M1VMF7
M9PH32	M9PH32
O00092	O00092
O00092	P34752
O00834	O00834
O00910	O00910
O01382	O01382
O01479	O01479
O01583	O01583
O01761	O01761
O02193	O02193
O02324	O02324
O02372	O02372
O02604	O02604
O02604	P13922
O02604	Q05762
O02662	O02662
O02696	O02696
O02697	O02697
O02741	O02741
O02741	Q64339
O02810	O02810
O03042	O03042
O03042	O85040
O03042	P00875
O03042	P00876
O03042	P00877
O03042	P00879
O03042	P00880
O03042	P04717
O03042	P0C512
O03042	P11383
O03042	Q31NB3
O03042	Q8DIS5
O03042	P0C2C2
O04073	O04073
O04147	O04147
O04197	O04197
O04350	O04350
O04492	O04492
O04567	O04567
O04567	Q9LSI9
O04719	O04719
O04719	P49597
O04719	P49598
O04719	Q0JLP9
O04719	Q6L5H6
O05207	O05207
O05208	O05208
O05442	O05442
O05512	O05512
O05581	O05581
O05581	A0R3F9
O05858	O05858
O05927	O05927
O06428	O06428
O06724	O06724
O06728	O06728
O06967	O06967
O07006	O07006
O07566	O07566
O07623	O07623
O07732	O07732
O08498	O08498
O08543	O08543
O08547	O08547
O08573	O08573
O08580	O08580
O08580	P62509
O08582	O08582
O08600	O08600
O08623	O08623
O08623	Q64337
O08665	O08665
O08675	O08675
O08679	O08679
O08679	Q03141
O08689	O08689
O08712	O08712
O08734	O08734
O08762	O08762
O08762	G3V801
O08773	O08773
O08773	P97492
O08795	O08795
O08839	O08839
O08839	O08838
O08915	O08915
O08967	O08967
O08967	P63034
O09008	O09008
O09039	O09039
O09053	O09053
O09110	O09110
O09114	O09114
O09118	O09118
O09118	Q90922
O09130	O09130
O09167	O09167
O09171	O09171
O09460	O09460
O09460	P22259
O13024	O13024
O13033	O13033
O13034	O13034
O13297	O13297
O13368	O13368
O13437	O13437
O13437	P33160
O13437	Q9S7E4
O13516	O13516
O13516	P05755
O13516	Q6ZWN5
O13539	O13539
O13563	O13563
O13658	O13658
O13710	O13710
O13716	O13716
O13795	O13795
O13828	O13828
O13833	O13833
O13836	O13836
O13881	O13881
O13892	O13892
O13919	O13919
O13936	O13936
O13953	O13953
O13978	O13978
O13985	O13985
O13988	O13988
O14011	O14011
O14040	O14040
O14079	O14079
O14114	O14114
O14187	O14187
O14187	P33334
O14188	O14188
O14214	O14214
O14246	O14246
O14352	O14352
O14368	O14368
O14417	O14417
O14467	O14467
O15648	O15648
O15865	O15865
O15865	Q9NJU9
O15865	A0A509AHB6
O15865	Q8IBS5
O15943	O15943
O16025	O16025
O16259	O16259
O16299	O16299
O16305	O16305
O16305	P06787
O16305	P07463
O16305	P0DP26
O16305	P0DP29
O16305	P0DP30
O16305	P0DP31
O16305	P49258
O16305	P59220
O16305	P62152
O16305	P62157
O16305	P02607
O16305	P41209
O16305	P06704
O16305	Q2TBN3
O16305	Q9R1K9
O16305	P19123
O16810	O16810
O17087	O17087
O18330	O18330
O18423	O18423
O18734	O18734
O18973	O18973
O22059	O22059
O22265	O22265
O22267	O22267
O22287	O22287
O22456	O22456
O22456	P17839
O22609	O22609
O22793	O22793
O22822	O22822
O22822	K7NBW3
O22822	Q7XT97
O22993	O22993
O23310	O23310
O23310	Q9FGJ3
O23512	O23512
O23530	O23530
O23629	O23629
O23629	P02281
O23629	P02283
O23629	P02293
O23629	P02294
O23629	P04255
